wallet,total_transactions,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_deposit_volume,total_borrow_volume,total_repay_volume,account_age_days,avg_tx_interval,liquidation_ratio,repayment_ratio,borrow_utilization,asset_diversity,action_diversity,time_regularity,deposit_size_consistency,credit_score,activity_score,risk_score,reliability_score,sophistication_score
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,2,2,0,0,0,0,2.394168886468785,0.0,0.0,5.035208333333333,5.035208333333333,0.0,0.0,0.0,1,1,0.0,0.05253803896189607,220,2,180,187,0
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,17,8,2,3,4,0,555091451287235.1,149.93814903178244,149.80236288525285,10.546157407407408,0.659134837962963,0.0,0.9990943856022871,2.70114318431822e-13,3,4,2.001453923871934,1.4032144467080419,532,62,215,145,110
0x035556926c0c52223142c174871df815ba6d770e,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,1,1,0,0,0,0,14374019741232.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,2,2,0,0,0,0,1658536151220.4788,0.0,0.0,6.525277777777778,6.525277777777778,0.0,0.0,0.0,1,1,0.0,0.7643419109190176,300,3,180,186,80
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,159,73,29,16,41,0,7033712169690004.0,1517046589076457.5,1540931435984121.2,82.08122685185185,0.5195014357712142,0.0,1.0157443067863883,0.21568221054222042,8,4,3.750897433008996,2.2165956683140586,612,97,209,120,185
0x0356ece0b66df94ba8448075d0aa26453dd406cc,48,25,16,4,3,0,2553208504807841.5,502889242522622.0,300236929887253.94,74.45796296296297,1.5842119779353823,0.0,0.5970239657169601,0.1969636406802077,8,4,2.5930547406872986,2.0060555329691407,610,93,195,137,185
0x0356f20234bc49395be12b077d81d8565a1c1527,2,1,0,0,1,0,9469.323012544013,0.0,0.0,0.0006944444444444445,0.0006944444444444445,0.0,0.0,0.0,1,2,0.0,0.0,231,19,180,175,8
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,5,2,0,0,3,0,233.8142616284207,0.0,0.0,9.384143518518519,2.3460358796296297,0.0,0.0,0.0,2,2,1.6526054164646244,0.4780524097646437,278,23,180,159,15
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,4,1,3,0,0,0,1047451261761.731,671508862588.4231,0.0,22.060648148148147,7.353549382716049,0.0,0.0,0.6410884086950239,2,2,1.4140332651538412,0.0,363,30,161,178,95
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,3,3,0,0,0,0,2190024593038.5183,0.0,0.0,10.168391203703704,5.084195601851852,0.0,0.0,0.0,1,1,0.9997905637568313,0.7071019338156772,337,5,180,172,80
0x0357c980e66e6ef343a35715138b7670b0ae74c5,55,26,9,3,17,0,8.127581234380413e+16,82843.74961836931,57666.41909901171,100.63170138888889,1.8635500257201645,0.0,0.6960865408031348,1.01929156078973e-12,6,4,1.077121362957449,2.8937469433222724,614,106,204,149,155
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,13,3,0,0,10,0,215735968364355.66,0.0,0.0,28.017685185185186,2.3348070987654324,0.0,0.0,0.0,4,2,2.0090507110489115,1.4142135609869948,387,32,180,149,125
0x0357ee511a77d1981d2d79e076f9608be771c85b,77,34,22,7,14,0,5.344222400973911e+16,86264.37754916561,86265.24329308946,107.56829861111112,1.415372350146199,0.0,1.0000100359377584,1.6141614453291672e-12,5,4,3.0759112405281166,1.8634952777654945,597,109,215,132,140
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,9,9,0,0,0,0,130885227691231.4,0.0,0.0,38.319074074074074,4.789884259259259,0.0,0.0,0.0,2,1,0.6754387608410609,2.2105678852422566,359,19,180,165,95
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,12,6,2,3,1,0,844060370066421.9,310.13514373133836,310.2457215618399,12.30886574074074,1.1189877946127946,0.0,1.0003565472431506,3.674324192082763e-13,4,4,2.063802499158891,0.8842994917731922,552,62,215,149,125
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,1,1,0,0,0,0,0.011636673670938473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x035a38a537384f981b611cc598f9f36cdc3542dc,3,1,1,1,0,0,535207344403200.56,100.36328743361771,100.27231161244443,2.0144675925925926,1.0072337962962963,0.0,0.9990935348622029,1.8752225372678862e-13,2,3,0.963297902890396,0.0,516,38,215,167,95
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,5,3,0,0,2,0,52238904418295.555,0.0,0.0,8.000763888888889,2.000190972222222,0.0,0.0,0.0,2,2,1.2339454646600654,1.414213562368188,355,23,180,157,95
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,4,4,0,0,0,0,4109491150001.408,0.0,0.0,4.914699074074074,1.638233024691358,0.0,0.0,0.0,2,1,1.4011733558976283,0.6852197166964683,337,2,180,159,95
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,1,1,0,0,0,0,173426647929.74258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,5,2,1,1,1,0,402.2311585322424,65300117155000.09,65000281916675.61,0.008680555555555556,0.002170138888888889,0.0,0.9954083506831576,162344750698.2871,2,4,0.4346830239586931,3.251791046681301e-08,397,56,155,170,15
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,15,3,5,6,1,0,221240773450435.12,5979270016821639.0,6041379328493858.0,68.94856481481482,4.924897486772487,0.0,1.0103874405232554,27.026076267814094,4,4,3.081368948078069,1.4142135622293421,515,90,156,144,125
0x035b32173c6beca69608dc1b5740bfec727c5d82,57,21,13,8,15,0,7.026495119020371e+17,5.2272554766998336e+17,5.2647386953530464e+17,19.35534722222222,0.3456312003968254,0.0,1.0071707263630585,0.7439349758530273,2,4,2.755485016855037,1.4491176223557387,490,66,193,136,95
0x035bc96201666333294c5a04395bb3618a2b6a11,63,24,16,9,14,0,2835458423002936.0,1268578073735981.8,1250575021093922.0,80.57289351851851,1.2995627986857825,0.0,0.9858084787883489,0.44739787522346197,7,4,5.946699200321086,1.7651503742748855,568,96,201,101,170
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,137,65,28,9,35,0,8.607840718126526e+16,6.022374367675818e+16,3.014167145635936e+16,125.55877314814815,0.9232262731481482,0.0,0.5004948151038271,0.699638221115524,7,4,2.36941598366545,3.7086856961532777,592,118,177,127,170
0x035da46acd8cf44725c6541d688260e2a8d5cc10,1,1,0,0,0,0,1026157532892.4052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,8,3,2,2,1,0,485015442468863.9,84.76239155771833,84.84200812573559,13.055462962962963,1.8650661375661375,0.0,1.0009392911945274,1.7476225318982447e-13,2,4,1.2879131109072384,0.7664647130622079,533,63,215,160,95
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1,1,0,0,0,0,1.1112046807465286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x035e72ef297547349d8ce3573ebb8e10dc639816,46,20,9,6,11,0,1.0324464818104193e+19,8.329848399117531e+18,8.41212657192552e+18,48.09777777777778,1.0688395061728395,0.0,1.0098775114342664,0.8068067978217084,5,4,3.032143032845894,3.557289826729773,532,80,191,121,140
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,1,1,0,0,0,0,9.19684687927738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,5,0,0,0,5,0,0.0,0.0,0.0,0.0015046296296296296,0.0003761574074074074,0.0,0.0,0.0,3,1,1.3994926799125524,0.0,270,0,180,160,30
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,10,3,1,2,3,1,1114685773787547.4,400276927836619.1,200483453312049.28,21.72837962962963,2.414264403292181,0.1,0.5008618767901619,0.35909395925681703,4,5,1.8920737921740847,0.8689660198523883,486,86,171,154,125
0x035f54740a2b26337ef50b85786c2e246dbbaba4,1,1,0,0,0,0,69127033398508.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,1,1,0,0,0,0,174033286425.93024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,27,10,2,1,13,1,1.985879731872829e+16,1.196327743919378e+16,5978208069616795.0,113.53967592592592,4.366910612535612,0.037037037037037035,0.4997132349393774,0.6024170168609123,7,5,3.007231449360158,2.926067515966445,458,131,174,134,170
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,9,5,4,0,0,0,5750515295600385.0,2570182500129900.0,0.0,0.3369212962962963,0.04211516203703704,0.0,0.0,0.44694820690178844,2,2,2.337064008154131,1.0586184958127742,323,19,167,142,95
0x03607361b844e659f4e8846af200074e219513e2,24,10,9,5,0,0,820256887249529.4,62538992574015.5,220.64246239452817,83.76378472222223,3.6419036835748795,0.0,3.528078296646619e-12,0.07624317887012216,4,3,2.1356475192334314,0.7186589565283555,437,79,178,156,125
0x0360b9acda197703cb3040715c75659c38f13cf7,3,3,0,0,0,0,2008106435501462.8,0.0,0.0,21.648136574074073,10.824068287037036,0.0,0.0,0.0,1,1,0.36734461470481183,0.2360109599066163,367,11,180,196,80
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1,1,0,0,0,0,1836028364054.1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x036161ee78969e00d3ea480f2139357fd77247ac,52,14,15,11,12,0,1.2825081570449254e+17,1.644599757231187e+16,1.6245876393822506e+16,59.02795138888889,1.157410811546841,0.0,0.9878316181423811,0.12823308360241312,6,4,1.8443586445372608,1.749885645575828,597,85,211,146,155
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,1,1,0,0,0,0,151.358263046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x03630da783ae465b0afb812f7bc6374d677b0829,24,9,6,8,1,0,503658579665327.2,136013.20587000798,149035.69987493372,59.663275462962964,2.5940554549114334,0.0,1.0957443354241039,2.700504098637345e-10,4,4,2.3052225447449066,2.738505680493696,567,86,219,138,125
0x036328c52eccfc46d348e2a27da72ae48e00852d,1,1,0,0,0,0,1009433241918.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x036345b8465096ac474b07e08b6117d8134ef847,1,1,0,0,0,0,3268756724814.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x0363839d89014a84d63a029b6c5d540344453b64,2,1,1,0,0,0,19929876562.866814,4634855014.620189,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,1,2,0.0,0.0,297,19,173,175,80
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,4,3,0,0,1,0,3971165623411.034,0.0,0.0,86.84246527777778,28.947488425925926,0.0,0.0,0.0,3,2,0.5755278362417912,0.8488722796348945,487,61,180,235,110
0x0365ad837b20583a235b652cfce03987561c9948,53,38,9,1,5,0,1508469479286059.5,546883723589669.4,71.16568354223516,66.86483796296297,1.2858622685185186,0.0,1.3012945983309472e-13,0.3625421204070386,6,4,1.588785942343155,1.4461449467892997,465,89,169,151,155
0x036631a163767ec4b518ba3c234185811f7d9827,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,26,19,3,1,3,0,1420258567755441.5,1001.3998509667433,406.8610283499056,33.003125,1.320125,0.0,0.4062922797093741,7.050827741524157e-13,6,4,0.9834768946367981,2.431847417366961,473,73,194,152,155
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,2,1,0,0,1,0,10486.649063060964,0.0,0.0,0.0001388888888888889,0.0001388888888888889,0.0,0.0,0.0,1,2,0.0,0.0,232,19,180,175,8
0x036808e8efef543ac49c40a2b6d98f8f36798a91,144,31,43,30,40,0,8.800197303667952e+16,3.9410575215748966e+18,2.427192835193157e+18,13.410416666666666,0.09377913752913752,0.0,0.6158734862167706,44.78374047286702,7,4,1.75006208297009,2.4680123894326913,515,64,142,140,170
0x0368ca98437266a286e33042e6990dcde1450db3,1,1,0,0,0,0,198705759244.68484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x03692b33a187d69661b0f5b1cd0244702c340fe5,1,1,0,0,0,0,1313120670596.5903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x036955e921822b666da7fb487370f7cbb115906e,1,1,0,0,0,0,1496573120208620.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,2,2,0,0,0,0,2.252168348909114,0.0,0.0,4.812916666666666,4.812916666666666,0.0,0.0,0.0,1,1,0.0,0.026874265673150863,219,2,180,187,0
0x036962a84f8e3423918082c672d9ab18752c30c2,1,1,0,0,0,0,202997532356.35416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,25,14,5,2,4,0,1478800035008173.5,252.16747297344597,38.73223052990231,33.67712962962963,1.4032137345679014,0.0,0.1535972505620538,1.7052168447646284e-13,6,4,2.119839628000018,0.9563529077463947,462,73,185,149,155
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,120,57,32,15,16,0,2402501215165595.5,3725.6060448359904,1681.3873160226449,76.90930555555556,0.6462966853408031,0.0,0.45130571933476216,1.5507197338000921e-12,7,4,2.0149579308637784,1.6197961327242036,504,95,196,144,170
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,1,1,0,0,0,0,9.737780866027231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x036ac8829034821015a1181efb8f8e4357af3df6,3,2,1,0,0,0,18356429693.17003,0.00099981457574581,0.0,0.0005555555555555556,0.0002777777777777778,0.0,0.0,5.4466723238550916e-14,3,2,0.1666666597222225,0.00018962048874346152,382,19,180,173,110
0x036baa2d91ee84b680177acbc391d554170f1ab6,1,1,0,0,0,0,1.0182429614739998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,1,1,0,0,0,0,1471965389264.9863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,1,1,0,0,0,0,1.3903009244531708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,1,1,0,0,0,0,1.101379396549388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,4,0,0,0,4,0,0.0,0.0,0.0,14.556574074074074,4.852191358024691,0.0,0.0,0.0,2,1,0.6523066263509408,0.0,282,7,180,180,15
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,4,1,1,1,1,0,2891639793971029.5,893595102158501.8,893595102158501.8,0.0024537037037037036,0.0008179012345679012,0.0,1.0,0.30902711465709426,2,4,0.6346750171151332,0.0,525,56,206,168,95
0x036dbbd11bf2958377e459cb75fec9bb9944785a,47,22,3,3,19,0,2297661317254559.5,55402780254264.125,380.64091565631475,110.0380787037037,2.392132145732689,0.0,6.870429857660769e-12,0.02411268355271092,8,4,2.0427733623231603,1.2879546187275939,525,110,179,150,185
0x036dce7f98c0a17da43db21d522969ea009fd301,3,2,0,0,1,0,1186188290448.936,0.0,0.0,24.393981481481482,12.196990740740741,0.0,0.0,0.0,2,2,0.9999886128551365,0.999999983668963,394,31,180,188,95
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,12,6,0,0,6,0,3009472909569140.5,0.0,0.0,3.6989699074074074,0.3362699915824916,0.0,0.0,0.0,3,2,3.092027329793666,1.4142238642705178,343,21,180,132,110
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,1,1,0,0,0,0,1.2689317132642022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,4,3,0,0,1,0,2.632370000131885e+16,0.0,0.0,40.82652777777778,13.608842592592593,0.0,0.0,0.0,4,2,0.8072034540132393,1.4142135622668155,435,39,180,191,125
0x036fcf32222c17667b562b427acb2bcd737a0db9,4,1,1,1,1,0,4021723115804084.0,693.9192093296439,693.9192093296439,0.000925925925925926,0.00030864197530864197,0.0,1.0,1.7254276073923726e-13,2,4,0.03535533773350221,0.0,541,56,215,175,95
0x037036f81ead07dc3f749e53c24d65d90247eb1d,1,1,0,0,0,0,1322092406422.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,1,1,0,0,0,0,10.034946263460178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,1,1,0,0,0,0,160979016075.7049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x03709bd13f446ef4408347011cf3c0b457d848fa,1,1,0,0,0,0,1.0377616148750706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0371229099726879e47c045aca027e0a27d3c5d1,7,4,2,1,0,0,1.0270318240924326e+16,1989.6447683195693,496.8155693677186,68.66467592592592,11.444112654320987,0.0,0.2497006386659279,1.9372766467852917e-13,3,3,1.0518497085622778,0.4209632511886468,459,71,189,189,110
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,2,1,1,0,0,0,44573655837.193054,4979185652.434623,0.0,0.0,0.0,0.0,0.0,0.11170691653880231,2,2,0.0,0.0,315,19,177,175,95
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,1,1,0,0,0,0,1578967267206.8862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x03725920246c11418ebdd11ffbb1661467616f81,1,1,0,0,0,0,4973320223487.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x03725af1b7357c622c2a91a28df41d8217941180,2,1,1,0,0,0,70445124458.04659,14089024891.609318,0.0,0.004155092592592592,0.004155092592592592,0.0,0.0,0.2,1,2,0.0,0.0,298,19,174,175,80
0x03733ca219c6418adba6f120daca918eb3f67738,49,22,18,9,0,0,5.300388666017281e+16,1.5686780917098774e+16,1007020254358295.4,29.658726851851853,0.6178901427469136,0.0,0.06419546876316935,0.2959552950837819,5,3,2.478924360544402,1.1141164254098186,408,52,173,142,140
0x037343879ca2c1d0078038549ee042046f32243f,21,10,7,2,0,2,1.0015006921809254e+17,3.3709960563673172e+16,7765.061163050232,4.570393518518519,0.22851967592592595,0.09523809523809523,2.303491618859408e-13,0.3365944809310558,3,4,2.186820546687775,0.7898390534866077,270,59,155,146,110
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,37,18,14,2,3,0,2.935170865434616e+16,14149.911296227929,2431.6279610033253,74.95181712962963,2.0819949202674897,0.0,0.1718475762919833,4.820813487508069e-13,5,4,3.0738967917421247,1.6276070849297395,455,93,186,136,140
0x03750b3599a04179ea939217a8fc0be522bbe0d8,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x037582877a10e01ed2d34b2587b385b0bb44d675,1,1,0,0,0,0,1.1872083148804038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,3,1,0,0,2,0,6419.7479799884895,0.0,0.0,54.92488425925926,27.46244212962963,0.0,0.0,0.0,1,2,0.4157782830505401,0.0,370,46,180,239,5
0x0375dafe356324fa45e5993855508b6204279d9e,1,1,0,0,0,0,103.29023094821386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x03761263846e6a598e667e6a573ed86fabff8953,4,1,1,1,1,0,7108289131382284.0,2539992472864001.5,2539992472864001.5,0.0010416666666666667,0.00034722222222222224,0.0,1.0,0.35732824395820156,2,4,0.16329931074223483,0.0,529,56,204,173,95
0x03781270005438697bdd9296f9d96a209f8af93b,1,1,0,0,0,0,1.7750242986900784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x037949068f0cff6d57d7253398e60577ccd86dd3,11,5,1,1,4,0,2297840070305006.5,301184915911778.56,303229281552916.56,57.27148148148148,5.727148148148148,0.0,1.0067877424569855,0.13107305412765322,5,4,2.320378003064381,0.9962586347413178,593,84,211,157,140
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,9,2,1,1,5,0,3065741721629435.5,1501.1473526358006,1502.057651674034,29.38709490740741,3.673386863425926,0.0,1.0006064021873902,4.896522567589105e-13,3,4,1.7248262482155727,0.9999999999992768,554,71,215,159,110
0x0379eec40a19d1a6c23bf323128bea4188985014,1,1,0,0,0,0,0.09548485088645361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x037a0f059374030dca53c918177a9d4f11c75347,1,1,0,0,0,0,1055302175070.8644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x037a28da412268621439c31fd0d54dbb511d47b4,4,1,1,1,1,0,1671619865518680.8,631190177429346.9,631190177429346.9,0.001736111111111111,0.0005787037037037037,0.0,1.0,0.37759193369809424,2,4,0.3149603086612663,0.0,527,56,204,172,95
0x037a3079e857e383454fefbea892fde12a2e83fd,14,11,0,0,3,0,8308214216761937.0,0.0,0.0,10.547314814814815,0.8113319088319089,0.0,0.0,0.0,5,2,1.7165368044785172,2.0146382353278645,389,24,180,145,140
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,12,2,3,4,3,0,2785073742727795.0,4247.951514155118,4260.220583790761,6.677152777777778,0.6070138888888889,0.0,1.002888232032489,1.525256386925874e-12,3,4,2.666909059890596,0.28398584418792544,530,60,215,145,110
0x037a9d27797eeb292588aab2861c95242a6ed0e3,1,1,0,0,0,0,1674792868438.6238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,4,3,0,0,1,0,48382.023865253796,0.0,0.0,3.2222800925925927,1.074093364197531,0.0,0.0,0.0,1,2,1.3995426710962655,0.591259754335235,297,20,180,158,39
0x037b392129f7ad2fac6787fefb35779df131856b,2,2,0,0,0,0,2916420007004.87,0.0,0.0,4.280381944444445,4.280381944444445,0.0,0.0,0.0,1,1,0.0,0.014593928533393532,298,2,180,186,80
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1,1,0,0,0,0,1.0252591577042713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x037bc5471ff04bff3170a1364d2201259c02b127,36,22,0,0,14,0,8522831653575167.0,0.0,0.0,111.54002314814815,3.186857804232804,0.0,0.0,0.0,4,2,2.2444218053157194,2.516414321859532,420,73,180,142,125
0x037bef2da33513cfb998e36894d073773d3285f8,92,26,20,18,28,0,3.4172904872704543e+18,2.505299822554609e+18,2.9397098972605486e+18,74.56501157407408,0.8193957315832316,0.0,1.173396441733261,0.7331246295528439,5,4,3.5281429705772984,0.9626149158606542,564,93,199,132,140
0x037bf6a1e7b137f824f46313317e033ffeceb613,172,94,22,31,25,0,1.9077816540121306e+17,9105865337363828.0,9705827572531114.0,111.43289351851851,0.6516543480615118,0.0,1.0658874486871093,0.04773012319420244,7,4,3.0791024507557783,1.5794091929416585,630,112,216,132,170
0x037ca92482ddaae946133ea49e3578ac75bcbef1,4,2,0,0,2,0,416658484762511.7,0.0,0.0,18.699803240740742,6.23326774691358,0.0,0.0,0.0,2,2,1.4134153041093158,0.3917384099961141,375,28,180,172,95
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,2,1,1,0,0,0,2645.722960604026,6430439611801.84,0.0,0.0018055555555555555,0.0018055555555555555,0.0,0.0,2430503763.074934,2,2,0.0,0.0,181,19,120,175,17
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,9,6,3,0,0,0,654930250734270.6,128.3014639791815,0.0,44.514409722222226,5.564301215277778,0.0,0.0,1.959009586674874e-13,4,2,2.5394583359996354,0.9923311022904107,400,41,180,154,125
0x037dfd569defbc08ae28001159b4c49f6d006cff,2,2,0,0,0,0,2031113138663.4194,0.0,0.0,6.253935185185185,6.253935185185185,0.0,0.0,0.0,1,1,0.0,0.013704428871199817,304,3,180,191,80
0x037e2847c769d20564502183f524f88baa06b389,2,2,0,0,0,0,744993858488.1093,0.0,0.0,7.629236111111111,7.629236111111111,0.0,0.0,0.0,2,1,0.0,0.9089130857880058,317,4,180,188,95
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,38,17,10,5,6,0,787645894060194.0,360115839301834.9,218707103346258.66,53.54581018518518,1.447184059059059,0.0,0.607324309228584,0.4572052517730942,3,4,2.276585871018373,0.990663501354124,527,83,188,147,110
0x037e908997841df68afb48eb1c9a6e441310abf5,9,1,1,3,4,0,5379300641423.978,242.26830377545565,484.08318847477426,3.9776967592592594,0.4972120949074074,0.0,1.9981284424372852,4.5037137710771965e-11,2,4,2.6385555218146504,0.0,551,58,250,147,95
0x037ef353b228e621872f569be0b0f876e6b78dd6,1,1,0,0,0,0,984791116673.5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,2,0,0,0,2,0,0.0,0.0,0.0,5.8751388888888885,5.8751388888888885,0.0,0.0,0.0,1,1,0.0,0.0,223,3,180,190,0
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,2,2,0,0,0,0,2073896209942.1182,0.0,0.0,13.777418981481482,13.777418981481482,0.0,0.0,0.0,1,1,0.0,0.006484909288609685,326,7,180,209,80
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,32,18,10,2,2,0,2540395460919742.5,746915486397591.4,16678.016001138858,76.00828703703704,2.451880227001195,0.0,2.2329187578607744e-11,0.29401543889043674,4,4,4.910251424808489,1.0598942104955638,410,94,171,120,125
